datetime,open,close
2023-01-23 09:55:00,1987.8,1985.1
2023-01-23 10:00:00,1985.5,1982.85
2023-01-23 10:05:00,1982.85,1976
2023-01-23 10:10:00,1975,1973.95
2023-01-23 10:15:00,1973.95,1974
2023-01-23 10:20:00,1972.2,1972.7
2023-01-23 10:25:00,1973.65,1967.85
2023-01-23 10:30:00,1967.85,1964.25
2023-01-23 10:35:00,1964.65,1963
2023-01-23 10:40:00,1962.1,1963.15
2023-01-23 10:45:00,1963.35,1964.65
2023-01-23 10:50:00,1965,1958.65
2023-01-23 10:55:00,1958.75,1959.95
2023-01-23 11:00:00,1959.5,1954.2
2023-01-23 11:05:00,1954.15,1955.2
2023-01-23 11:10:00,1956.4,1958
2023-01-23 11:15:00,1958,1956.05
2023-01-23 11:20:00,1956.7,1961.9
2023-01-23 11:25:00,1961.85,1966.95
2023-01-23 11:30:00,1966.95,1965.45
2023-01-23 11:35:00,1965,1965.95
2023-01-23 11:40:00,1965.5,1965.95
2023-01-23 11:45:00,1965.95,1965.65
2023-01-23 11:50:00,1965.6,1961
2023-01-23 11:55:00,1961.45,1960
2023-01-23 12:00:00,1960.65,1960.6
2023-01-23 12:05:00,1960.55,1961.3
2023-01-23 12:10:00,1962.15,1957.25
2023-01-23 12:15:00,1956.15,1962.85
2023-01-23 12:20:00,1961.05,1958
2023-01-23 12:25:00,1958,1960.2
2023-01-23 12:30:00,1960.2,1963.5
2023-01-23 12:35:00,1963.25,1963.1
2023-01-23 12:40:00,1963,1961.15
2023-01-23 12:45:00,1961.6,1961.95
2023-01-23 12:50:00,1961.05,1960.65
2023-01-23 12:55:00,1960.65,1961.35
2023-01-23 13:00:00,1961,1961.15
2023-01-23 13:05:00,1961.15,1957.05
2023-01-23 13:10:00,1958,1958.5
2023-01-23 13:15:00,1959,1962.35
2023-01-23 13:20:00,1962.25,1961.15
2023-01-23 13:25:00,1960.2,1962.8
2023-01-23 13:30:00,1962.3,1964.2
2023-01-23 13:35:00,1964.8,1964
2023-01-23 13:40:00,1964,1965.55
2023-01-23 13:45:00,1965.4,1965
2023-01-23 13:50:00,1965.15,1962.25
2023-01-23 13:55:00,1963.1,1964.65
2023-01-23 14:00:00,1965,1963.8
2023-01-23 14:05:00,1963.8,1962.4
2023-01-23 14:10:00,1962.4,1960.55
2023-01-23 14:15:00,1960.55,1961.45
2023-01-23 14:20:00,1960.4,1961.65
2023-01-23 14:25:00,1961.9,1960.05
2023-01-23 14:30:00,1960.15,1962
2023-01-23 14:35:00,1960.9,1959.45
2023-01-23 14:40:00,1961.65,1957
2023-01-23 14:45:00,1956.5,1958.7
2023-01-23 14:50:00,1958.55,1959.55
2023-01-23 14:55:00,1959.55,1941.25
2023-01-23 15:00:00,1938.6,1941.5
2023-01-23 15:05:00,1942.85,1939.7
2023-01-23 15:10:00,1938.4,1939.8
2023-01-23 15:15:00,1939.85,1933
2023-01-23 15:20:00,1932.25,1930.1
2023-01-23 15:25:00,1930.6,1921.1
2023-01-23 15:30:00,1921.15,1931.85
2023-01-23 15:40:00,1931.85,1931.85
2023-01-23 15:45:00,1931.85,1931.85
2023-01-23 15:50:00,1931.85,1931.85
2023-01-23 15:55:00,1931.85,1931.85
2023-01-23 16:00:00,1931.85,1931.85
2023-01-24 09:10:00,1948.9,1948.9
2023-01-24 09:15:00,1948.35,1963.5
2023-01-24 09:20:00,1961.9,1949.05
2023-01-24 09:25:00,1947.35,1944.4
2023-01-24 09:30:00,1945.3,1939.9
2023-01-24 09:35:00,1939,1925
2023-01-24 09:40:00,1924.1,1924.8
2023-01-24 09:45:00,1924.8,1924.95
2023-01-24 09:50:00,1924.95,1926.85
2023-01-24 09:55:00,1926.7,1922.2
2023-01-24 10:00:00,1922.95,1923.95
2023-01-24 10:05:00,1922.85,1921.25
2023-01-24 10:10:00,1921,1913
2023-01-24 10:15:00,1913,1916.1
2023-01-24 10:20:00,1916.1,1915.5
2023-01-24 10:25:00,1915.5,1921
2023-01-24 10:30:00,1920.25,1920.9
2023-01-24 10:35:00,1922,1918.05
2023-01-24 10:40:00,1919.3,1919.9
2023-01-24 10:45:00,1919.9,1922.65
2023-01-24 10:50:00,1922.65,1920.5
2023-01-24 10:55:00,1920.95,1921.05
2023-01-24 11:00:00,1921.5,1922.7
2023-01-24 11:05:00,1922.85,1927
2023-01-24 11:10:00,1927,1926.1
2023-01-24 11:15:00,1926.15,1922.95
2023-01-24 11:20:00,1921.6,1918.55
2023-01-24 11:25:00,1919.6,1920.8
2023-01-24 11:30:00,1920.9,1919.7
2023-01-24 11:35:00,1919.7,1919
2023-01-24 11:40:00,1917.7,1918.5
2023-01-24 11:45:00,1918.5,1917
2023-01-24 11:50:00,1917.85,1917.25
2023-01-24 11:55:00,1917.25,1915.1
2023-01-24 12:00:00,1915.15,1915.2
2023-01-24 12:05:00,1914.55,1916.05
2023-01-24 12:10:00,1916.95,1918.6
2023-01-24 12:15:00,1919.5,1920
2023-01-24 12:20:00,1919.55,1921.3
2023-01-24 12:25:00,1921.3,1919
2023-01-24 12:30:00,1919,1917.85
2023-01-24 12:35:00,1917,1919
2023-01-24 12:40:00,1919.5,1918.65
2023-01-24 12:45:00,1918.65,1918.05
2023-01-24 12:50:00,1918.15,1917.95
2023-01-24 12:55:00,1918,1920.5
2023-01-24 13:00:00,1920.45,1920.6
2023-01-24 13:05:00,1920.65,1919.4
2023-01-24 13:10:00,1919.7,1920.5
2023-01-24 13:15:00,1920.5,1920.2
2023-01-24 13:20:00,1920.25,1921.8
2023-01-24 13:25:00,1921.8,1920.95
2023-01-24 13:30:00,1920.2,1920.95
2023-01-24 13:35:00,1920.25,1919.5
2023-01-24 13:40:00,1918.55,1915.8
2023-01-24 13:45:00,1916,1915.05
2023-01-24 13:50:00,1914,1913.05
2023-01-24 13:55:00,1913.9,1916
2023-01-24 14:00:00,1916.35,1915.75
2023-01-24 14:05:00,1915.5,1919
2023-01-24 14:10:00,1918.2,1917.55
2023-01-24 14:15:00,1918.35,1917.65
2023-01-24 14:20:00,1917.65,1919
2023-01-24 14:25:00,1918,1921.6
2023-01-24 14:30:00,1921.75,1919
2023-01-24 14:35:00,1919.5,1921.9
2023-01-24 14:40:00,1921.95,1920.95
2023-01-24 14:45:00,1921,1921
2023-01-24 14:50:00,1921,1922.8
2023-01-24 14:55:00,1922.8,1925.4
2023-01-24 15:00:00,1925,1929.1
2023-01-24 15:05:00,1929.45,1924.05
2023-01-24 15:10:00,1923,1922
2023-01-24 15:15:00,1922.5,1909.1
2023-01-24 15:20:00,1908.45,1913.65
2023-01-24 15:25:00,1913.65,1909.6
2023-01-24 15:30:00,1909.6,1910.45
2023-01-24 15:40:00,1916.8,1916.8
2023-01-24 15:45:00,1916.8,1916.8
2023-01-24 15:50:00,1916.8,1916.8
2023-01-24 15:55:00,1916.8,1916.8
2023-01-25 09:10:00,1900,1900
2023-01-25 09:15:00,1898,1899.75
2023-01-25 09:20:00,1900.4,1890
2023-01-25 09:25:00,1889.75,1894
2023-01-25 09:30:00,1894,1891.95
2023-01-25 09:35:00,1891.95,1890.9
2023-01-25 09:40:00,1890.85,1884
2023-01-25 09:45:00,1884,1878.9
2023-01-25 09:50:00,1878,1883.8
2023-01-25 09:55:00,1883.95,1875.55
2023-01-25 10:00:00,1876.15,1878.9
2023-01-25 10:05:00,1878.8,1874.85
2023-01-25 10:10:00,1874.05,1870.95
2023-01-25 10:15:00,1869.75,1874.05
2023-01-25 10:20:00,1874.85,1872.75
2023-01-25 10:25:00,1873,1876.2
2023-01-25 10:30:00,1877.3,1869.7
2023-01-25 10:35:00,1869.15,1874
2023-01-25 10:40:00,1874.2,1873.15
2023-01-25 10:45:00,1873.1,1880.9
2023-01-25 10:50:00,1880.05,1883.4
2023-01-25 10:55:00,1883,1883.05
2023-01-25 11:00:00,1884.9,1883.8
2023-01-25 11:05:00,1884.5,1884.5
2023-01-25 11:10:00,1884.45,1884.5
2023-01-25 11:15:00,1884.3,1884.9
2023-01-25 11:20:00,1884.9,1883
2023-01-25 11:25:00,1883,1883.05
2023-01-25 11:30:00,1883.05,1883.85
2023-01-25 11:35:00,1883.55,1882.35
2023-01-25 11:40:00,1882.2,1880.05
2023-01-25 11:45:00,1880.05,1877.7
2023-01-25 11:50:00,1877.9,1869.7
2023-01-25 11:55:00,1870,1867
2023-01-25 12:00:00,1866.9,1857.9
2023-01-25 12:05:00,1858.55,1863.45
2023-01-25 12:10:00,1863.45,1860
2023-01-25 12:15:00,1860,1858.8
2023-01-25 12:20:00,1858.75,1854.4
2023-01-25 12:25:00,1853.35,1852.15
2023-01-25 12:30:00,1851.05,1848.85
2023-01-25 12:35:00,1848.85,1852.7
2023-01-25 12:40:00,1852,1850.25
2023-01-25 12:45:00,1849.8,1849.5
2023-01-25 12:50:00,1849.35,1857.95
2023-01-25 12:55:00,1858,1856
2023-01-25 13:00:00,1856.6,1852.25
2023-01-25 13:05:00,1852.45,1853.75
2023-01-25 13:10:00,1852.85,1848.05
2023-01-25 13:15:00,1848.05,1848.5
2023-01-25 13:20:00,1849.5,1846.35
2023-01-25 13:25:00,1846.3,1848.8
2023-01-25 13:30:00,1848,1849.25
2023-01-25 13:35:00,1849.2,1852.95
2023-01-25 13:40:00,1852,1849.8
2023-01-25 13:45:00,1850.8,1855
2023-01-25 13:50:00,1855.2,1849.35
2023-01-25 13:55:00,1849.45,1847.45
2023-01-25 14:00:00,1847.45,1847.5
2023-01-25 14:05:00,1847.5,1849.25
2023-01-25 14:10:00,1850,1851.7
2023-01-25 14:15:00,1852.85,1847.15
2023-01-25 14:20:00,1848.05,1849
2023-01-25 14:25:00,1850.1,1851.2
2023-01-25 14:30:00,1851,1850.9
2023-01-25 14:35:00,1851,1849.05
2023-01-25 14:40:00,1848.5,1847.65
2023-01-25 14:45:00,1848.55,1847
2023-01-25 14:50:00,1846.05,1841.4
2023-01-25 14:55:00,1841.05,1845.25
2023-01-25 15:00:00,1846.3,1860
2023-01-25 15:05:00,1859.25,1851.6
2023-01-25 15:10:00,1851.3,1851
2023-01-25 15:15:00,1851,1848.9
2023-01-25 15:20:00,1849.75,1861
2023-01-25 15:25:00,1860.5,1875.35
2023-01-25 15:30:00,1875,1857.8
2023-01-25 15:45:00,1857.8,1857.8
2023-01-25 15:50:00,1857.8,1857.8
2023-01-25 15:55:00,1857.8,1857.8
2023-01-25 16:00:00,1857.8,1857.8
2023-01-27 09:10:00,1780,1780
2023-01-27 09:15:00,1783.3,1755.1
2023-01-27 09:20:00,1752.55,1616.25
2023-01-27 09:25:00,1615.7,1611.75
2023-01-27 09:30:00,1608,1631.85
2023-01-27 09:35:00,1633,1672.8
2023-01-27 09:40:00,1669.6,1684.9
2023-01-27 09:45:00,1682.6,1711.2
2023-01-27 09:50:00,1709.05,1677
2023-01-27 09:55:00,1675.85,1672.05
2023-01-27 10:00:00,1673.7,1681.2
2023-01-27 10:05:00,1680.2,1676.05
2023-01-27 10:10:00,1677,1673.5
2023-01-27 10:15:00,1674.8,1648
2023-01-27 10:20:00,1649.35,1650
2023-01-27 10:25:00,1650,1652.95
2023-01-27 10:30:00,1651.35,1644.65
2023-01-27 10:35:00,1644,1627.9
2023-01-27 10:40:00,1627.95,1625
2023-01-27 10:45:00,1625,1610
2023-01-27 10:50:00,1605.35,1610
2023-01-27 10:55:00,1608.45,1617
2023-01-27 11:00:00,1616.65,1601.1
2023-01-27 11:05:00,1602,1598
2023-01-27 11:10:00,1597.75,1579.1
2023-01-27 11:15:00,1577,1575.15
2023-01-27 11:20:00,1577.45,1576
2023-01-27 11:25:00,1575.15,1570.9
2023-01-27 11:30:00,1570.65,1576.5
2023-01-27 11:35:00,1576.45,1581.9
2023-01-27 11:40:00,1582.45,1583
2023-01-27 11:45:00,1582.85,1493.8
2023-01-27 11:50:00,1494.1,1496.35
2023-01-27 11:55:00,1495,1496
2023-01-27 12:00:00,1498.15,1489.85
2023-01-27 12:05:00,1489.85,1510.05
2023-01-27 12:10:00,1509,1495.15
2023-01-27 12:15:00,1495.15,1497.5
2023-01-27 12:20:00,1497.45,1494
2023-01-27 12:25:00,1494.2,1494
2023-01-27 12:30:00,1494,1486.25
2023-01-27 12:35:00,1486.25,1486.25
2023-01-27 12:40:00,1486.25,1486.25
2023-01-27 12:45:00,1486.25,1486.25
2023-01-27 12:50:00,1486.25,1486.25
2023-01-27 12:55:00,1486.25,1486.25
2023-01-27 13:00:00,1486.25,1486.25
2023-01-27 13:05:00,1486.25,1486.25
2023-01-27 13:10:00,1486.25,1486.25
2023-01-27 13:15:00,1486.25,1486.25
2023-01-27 13:20:00,1486.25,1486.25
2023-01-27 13:25:00,1486.25,1486.25
2023-01-27 13:30:00,1486.25,1486.25
2023-01-27 13:35:00,1486.25,1486.25
2023-01-27 13:40:00,1486.25,1486.25
2023-01-27 13:45:00,1486.25,1486.25
2023-01-27 13:50:00,1486.25,1492.15
2023-01-27 13:55:00,1493.8,1504
2023-01-27 14:00:00,1507,1513
2023-01-27 14:05:00,1513,1497.4
2023-01-27 14:10:00,1497.4,1486.25
2023-01-27 14:15:00,1486.25,1486.25
2023-01-27 14:20:00,1486.25,1486.25
2023-01-27 14:25:00,1486.25,1486.25
2023-01-27 14:30:00,1486.25,1486.25
2023-01-27 14:35:00,1486.25,1486.25
2023-01-27 14:40:00,1486.25,1486.25
2023-01-27 14:45:00,1486.25,1486.25
2023-01-27 14:50:00,1486.25,1486.25
2023-01-27 14:55:00,1486.25,1486.25
2023-01-27 15:00:00,1486.25,1486.25
2023-01-27 15:05:00,1486.25,1486.25
2023-01-27 15:10:00,1486.25,1486.25
2023-01-27 15:15:00,1486.25,1486.25
2023-01-27 15:20:00,1486.25,1486.25
2023-01-27 15:25:00,1486.25,1486.25
2023-01-27 15:30:00,1486.25,1486.25
2023-01-27 15:40:00,1486.25,1486.25
2023-01-27 15:45:00,1486.25,1486.25
2023-01-27 15:50:00,1486.25,1486.25
2023-01-27 15:55:00,1486.25,1486.25
2023-01-27 16:00:00,1486.25,1486.25
2023-01-30 09:10:00,1325,1325
2023-01-30 09:15:00,1348.9,1240.2
2023-01-30 09:20:00,1221.85,1249.05
2023-01-30 09:25:00,1247.2,1243
2023-01-30 09:30:00,1242.75,1359.15
2023-01-30 09:35:00,1357.55,1394.5
2023-01-30 09:40:00,1391.7,1404.55
2023-01-30 09:45:00,1407.3,1310.3
2023-01-30 09:50:00,1312.35,1341.55
2023-01-30 09:55:00,1341.05,1316
2023-01-30 10:00:00,1316.55,1316.75
2023-01-30 10:05:00,1317.1,1292
2023-01-30 10:10:00,1292.3,1307.2
2023-01-30 10:15:00,1308.15,1293.25
2023-01-30 10:20:00,1293.1,1277
2023-01-30 10:25:00,1278.3,1257.55
2023-01-30 10:30:00,1256.3,1250.05
2023-01-30 10:35:00,1251.65,1248
2023-01-30 10:40:00,1247.3,1227.85
2023-01-30 10:45:00,1228.05,1233.8
2023-01-30 10:50:00,1238.85,1239
2023-01-30 10:55:00,1237.95,1226.05
2023-01-30 11:00:00,1225.55,1195.6
2023-01-30 11:05:00,1199.05,1208.45
2023-01-30 11:10:00,1207.9,1221.1
2023-01-30 11:15:00,1222.45,1216
2023-01-30 11:20:00,1216.75,1216
2023-01-30 11:25:00,1216.15,1217.9
2023-01-30 11:30:00,1219,1213.4
2023-01-30 11:35:00,1213.55,1207.85
2023-01-30 11:40:00,1207.85,1211.2
2023-01-30 11:45:00,1210,1212
2023-01-30 11:50:00,1212.3,1216.7
2023-01-30 11:55:00,1216.7,1235
2023-01-30 12:00:00,1235.85,1234.25
2023-01-30 12:05:00,1234,1236.95
2023-01-30 12:10:00,1237,1231.95
2023-01-30 12:15:00,1232.4,1227.65
2023-01-30 12:20:00,1227.6,1216.95
2023-01-30 12:25:00,1216.9,1215.25
2023-01-30 12:30:00,1215,1211.4
2023-01-30 12:35:00,1211.35,1204.7
2023-01-30 12:40:00,1203.55,1207
2023-01-30 12:45:00,1205.5,1201.5
2023-01-30 12:50:00,1201.2,1193.7
2023-01-30 12:55:00,1193.7,1192.55
2023-01-30 13:00:00,1192.7,1189
2023-01-30 13:05:00,1189,1189
2023-01-30 13:10:00,1189,1189
2023-01-30 13:15:00,1189,1189
2023-01-30 13:20:00,1189,1189
2023-01-30 13:25:00,1189,1189
2023-01-30 13:30:00,1189,1189
2023-01-30 13:35:00,1189,1189
2023-01-30 13:40:00,1189,1189
2023-01-30 13:45:00,1189,1189
2023-01-30 13:50:00,1189,1189
2023-01-30 13:55:00,1189,1189
2023-01-30 14:00:00,1189,1189
2023-01-30 14:05:00,1189,1189
2023-01-30 14:10:00,1189,1189
2023-01-30 14:15:00,1189,1189
2023-01-30 14:20:00,1189,1189
2023-01-30 14:25:00,1189,1189
2023-01-30 14:30:00,1189,1189
2023-01-30 14:35:00,1189,1189
2023-01-30 14:40:00,1189,1189
2023-01-30 14:45:00,1189,1189
2023-01-30 14:50:00,1189,1189
2023-01-30 14:55:00,1189,1189
2023-01-30 15:00:00,1189,1189
2023-01-30 15:05:00,1189,1189
2023-01-30 15:10:00,1189,1189
2023-01-30 15:15:00,1189,1189
2023-01-30 15:20:00,1189,1189
2023-01-30 15:25:00,1189,1189
2023-01-30 15:30:00,1189,1189
2023-01-30 15:40:00,1189,1189
2023-01-30 15:45:00,1189,1189
2023-01-30 15:50:00,1189,1189
2023-01-30 15:55:00,1189,1189
2023-01-30 16:00:00,1189,1189
2023-01-31 09:10:00,1135,1135
2023-01-31 09:15:00,1141.65,1133.25
2023-01-31 09:20:00,1117.8,1091.5
2023-01-31 09:25:00,1089.35,1096.4
2023-01-31 09:30:00,1096,1096.15
2023-01-31 09:35:00,1095.55,1091
2023-01-31 09:40:00,1090.8,1092.7
2023-01-31 09:45:00,1092.65,1095.05
2023-01-31 09:50:00,1095.95,1096.15
2023-01-31 09:55:00,1096,1096.4
2023-01-31 10:00:00,1096.25,1092.85
2023-01-31 10:05:00,1093.55,1131.05
2023-01-31 10:10:00,1130,1121
2023-01-31 10:15:00,1120,1138.6
2023-01-31 10:20:00,1137.55,1136.85
2023-01-31 10:25:00,1137,1163.8
2023-01-31 10:30:00,1161.15,1165
2023-01-31 10:35:00,1167.8,1167
2023-01-31 10:40:00,1166.85,1177.05
2023-01-31 10:45:00,1176.8,1171.15
2023-01-31 10:50:00,1173.45,1143.9
2023-01-31 10:55:00,1143.2,1149.7
2023-01-31 11:00:00,1149,1146.3
2023-01-31 11:05:00,1146.65,1138
2023-01-31 11:10:00,1139.1,1147.7
2023-01-31 11:15:00,1147.25,1155.25
2023-01-31 11:20:00,1155.25,1150.95
2023-01-31 11:25:00,1150.35,1146.7
2023-01-31 11:30:00,1148.15,1153
2023-01-31 11:35:00,1152.9,1158
2023-01-31 11:40:00,1158,1148
2023-01-31 11:45:00,1147.05,1156.8
2023-01-31 11:50:00,1156.8,1170.9
2023-01-31 11:55:00,1171.65,1169.25
2023-01-31 12:00:00,1170.15,1182.9
2023-01-31 12:05:00,1182.85,1183.15
2023-01-31 12:10:00,1183.1,1170.9
2023-01-31 12:15:00,1171.1,1166.3
2023-01-31 12:20:00,1166.3,1171
2023-01-31 12:25:00,1172.85,1178.2
2023-01-31 12:30:00,1179,1182
2023-01-31 12:35:00,1182.2,1178.5
2023-01-31 12:40:00,1178.45,1174.7
2023-01-31 12:45:00,1174.45,1180.65
2023-01-31 12:50:00,1181,1176.75
2023-01-31 12:55:00,1175.85,1170.9
2023-01-31 13:00:00,1170.9,1175.15
2023-01-31 13:05:00,1175.5,1181
2023-01-31 13:10:00,1180.95,1189.45
2023-01-31 13:15:00,1189.8,1176
2023-01-31 13:20:00,1176.65,1186.75
2023-01-31 13:25:00,1186,1197.5
2023-01-31 13:30:00,1197.75,1198.4
2023-01-31 13:35:00,1197.6,1206.3
2023-01-31 13:40:00,1204.4,1211.45
2023-01-31 13:45:00,1211.7,1183.05
2023-01-31 13:50:00,1182.5,1202.3
2023-01-31 13:55:00,1203.55,1193.55
2023-01-31 14:00:00,1193.9,1182.7
2023-01-31 14:05:00,1182.1,1182.8
2023-01-31 14:10:00,1182.8,1178
2023-01-31 14:15:00,1177.75,1183.3
2023-01-31 14:20:00,1183.45,1174.4
2023-01-31 14:25:00,1174.8,1171.9
2023-01-31 14:30:00,1171.05,1181
2023-01-31 14:35:00,1180.35,1180.95
2023-01-31 14:40:00,1181.95,1185.4
2023-01-31 14:45:00,1186.8,1182.1
2023-01-31 14:50:00,1182.05,1186.7
2023-01-31 14:55:00,1186.7,1201.05
2023-01-31 15:00:00,1200,1200.8
2023-01-31 15:05:00,1200.7,1212.4
2023-01-31 15:10:00,1217,1223
2023-01-31 15:15:00,1223,1231.15
2023-01-31 15:20:00,1230.9,1228.35
2023-01-31 15:25:00,1228.95,1228.7
2023-01-31 15:30:00,1228.15,1221.95
2023-01-31 15:40:00,1223.9,1223.9
2023-01-31 15:45:00,1223.9,1223.9
2023-01-31 15:50:00,1223.9,1223.9
2023-01-31 15:55:00,1223.9,1223.9
2023-01-31 16:00:00,1223.9,1223.9
2023-02-01 09:10:00,1278.9,1278.9
2023-02-01 09:15:00,1276.9,1274.8
2023-02-01 09:20:00,1272.5,1234
2023-02-01 09:25:00,1231.85,1242
2023-02-01 09:30:00,1240.95,1232.9
2023-02-01 09:35:00,1232.85,1203.1
2023-02-01 09:40:00,1203.95,1207.05
2023-02-01 09:45:00,1207.8,1196.55
2023-02-01 09:50:00,1196,1152.4
2023-02-01 09:55:00,1153,1173.7
2023-02-01 10:00:00,1173,1188.65
2023-02-01 10:05:00,1188.85,1183.05
2023-02-01 10:10:00,1183,1173.25
2023-02-01 10:15:00,1173.45,1176.35
2023-02-01 10:20:00,1176.75,1177.45
2023-02-01 10:25:00,1176,1175.1
2023-02-01 10:30:00,1176.25,1175.8
2023-02-01 10:35:00,1175,1180
2023-02-01 10:40:00,1180,1177.95
2023-02-01 10:45:00,1177.95,1183.9
2023-02-01 10:50:00,1184.8,1187
2023-02-01 10:55:00,1186.2,1180.6
2023-02-01 11:00:00,1180.25,1174.7
2023-02-01 11:05:00,1174.7,1183.3
2023-02-01 11:10:00,1183.3,1178.05
2023-02-01 11:15:00,1178,1182.45
2023-02-01 11:20:00,1182.45,1160
2023-02-01 11:25:00,1162.55,1162.4
2023-02-01 11:30:00,1162.8,1162
2023-02-01 11:35:00,1163,1178.2
2023-02-01 11:40:00,1176.75,1178
2023-02-01 11:45:00,1178.8,1214.05
2023-02-01 11:50:00,1212.9,1206.2
2023-02-01 11:55:00,1206,1202.4
2023-02-01 12:00:00,1202.8,1197
2023-02-01 12:05:00,1196.5,1195
2023-02-01 12:10:00,1193.05,1183
2023-02-01 12:15:00,1181.5,1171
2023-02-01 12:20:00,1171,1186.6
2023-02-01 12:25:00,1186.5,1192
2023-02-01 12:30:00,1192,1184.9
2023-02-01 12:35:00,1184.9,1186.95
2023-02-01 12:40:00,1187.9,1187.75
2023-02-01 12:45:00,1187.9,1185.05
2023-02-01 12:50:00,1185.85,1187.05
2023-02-01 12:55:00,1186.7,1176.1
2023-02-01 13:00:00,1176.55,1186.95
2023-02-01 13:05:00,1187,1180.05
2023-02-01 13:10:00,1180.7,1176.55
2023-02-01 13:15:00,1176.65,1179.55
2023-02-01 13:20:00,1179.9,1177.4
2023-02-01 13:25:00,1177.4,1168.95
2023-02-01 13:30:00,1168.95,1164
2023-02-01 13:35:00,1164.3,1157.95
2023-02-01 13:40:00,1157.5,1155
2023-02-01 13:45:00,1155,1152.85
2023-02-01 13:50:00,1152.75,1152.5
2023-02-01 13:55:00,1152.8,1142
2023-02-01 14:00:00,1141.9,1105
2023-02-01 14:05:00,1105,1106.05
2023-02-01 14:10:00,1106.95,1106.95
2023-02-01 14:15:00,1106.95,1106.95
2023-02-01 14:20:00,1105.95,1110
